entitlement_status,partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,addresses,mean_gate_passage_probability,maximum_gate_passage_probability
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,2.0,0.0,3,0.22033333333333335,0.647
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,2.0,0.25,3,0.21533333333333335,0.634
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,2.0,0.5,3,0.20966666666666667,0.62
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,5,2.0,1.0,3,0.06533333333333334,0.194
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.25,0.0,3,0.12166666666666666,0.36
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.25,0.25,3,0.127,0.372
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.25,0.5,3,0.10633333333333334,0.309
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.25,1.0,3,0.04666666666666667,0.134
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.5,0.0,3,0.24333333333333332,0.694
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.5,0.25,3,0.2383333333333333,0.69
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.5,0.5,3,0.20766666666666667,0.601
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.5,1.0,3,0.074,0.215
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.75,0.0,3,0.269,0.773
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.75,0.25,3,0.265,0.766
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.75,0.5,3,0.244,0.712
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,0.75,1.0,3,0.09366666666666668,0.269
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.0,0.0,3,0.2816666666666667,0.815
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.0,0.25,3,0.276,0.796
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.0,0.5,3,0.271,0.772
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.0,1.0,3,0.08700000000000001,0.247
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.5,0.0,3,0.294,0.839
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.5,0.25,3,0.2846666666666667,0.82
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.5,0.5,3,0.279,0.806
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,1.5,1.0,3,0.09100000000000001,0.262
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,2.0,0.0,3,0.29,0.838
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,2.0,0.25,3,0.2836666666666667,0.823
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,2.0,0.5,3,0.2833333333333333,0.819
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,6,2.0,1.0,3,0.08966666666666667,0.259
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.25,0.0,3,0.221,0.641
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.25,0.25,3,0.22733333333333336,0.646
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.25,0.5,3,0.18666666666666668,0.532
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.25,1.0,3,0.07033333333333334,0.195
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.5,0.0,3,0.3363333333333334,0.923
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.5,0.25,3,0.33166666666666667,0.921
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.5,0.5,3,0.2933333333333334,0.812
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.5,1.0,3,0.09533333333333334,0.257
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.75,0.0,3,0.35200000000000004,0.954
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.75,0.25,3,0.35033333333333333,0.955
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.75,0.5,3,0.318,0.874
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,0.75,1.0,3,0.11133333333333333,0.292
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.0,0.0,3,0.3566666666666667,0.968
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.0,0.25,3,0.35766666666666663,0.96
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.0,0.5,3,0.34766666666666673,0.927
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.0,1.0,3,0.10766666666666665,0.287
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.5,0.0,3,0.36833333333333335,0.974
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.5,0.25,3,0.35733333333333334,0.965
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.5,0.5,3,0.34600000000000003,0.944
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,1.5,1.0,3,0.10666666666666665,0.288
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,2.0,0.0,3,0.36200000000000004,0.974
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,2.0,0.25,3,0.35566666666666663,0.971
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,2.0,0.5,3,0.35333333333333333,0.949
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,8,2.0,1.0,3,0.09700000000000002,0.258
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.25,0.0,3,0.2973333333333333,0.832
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.25,0.25,3,0.28933333333333333,0.797
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.25,0.5,3,0.22966666666666669,0.623
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.25,1.0,3,0.07933333333333333,0.214
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.5,0.0,3,0.3773333333333333,0.976
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.5,0.25,3,0.37266666666666665,0.965
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.5,0.5,3,0.34299999999999997,0.891
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.5,1.0,3,0.104,0.254
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.75,0.0,3,0.39999999999999997,0.985
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.75,0.25,3,0.39766666666666667,0.992
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.75,0.5,3,0.3706666666666667,0.928
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,0.75,1.0,3,0.12,0.294
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.0,0.0,3,0.39966666666666667,0.994
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.0,0.25,3,0.4076666666666667,0.995
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.0,0.5,3,0.38799999999999996,0.965
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.0,1.0,3,0.115,0.278
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.5,0.0,3,0.413,0.996
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.5,0.25,3,0.403,0.993
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.5,0.5,3,0.393,0.971
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,1.5,1.0,3,0.11233333333333334,0.28
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,2.0,0.0,3,0.408,0.99
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,2.0,0.25,3,0.40599999999999997,0.997
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,2.0,0.5,3,0.40700000000000003,0.984
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,10,2.0,1.0,3,0.10466666666666667,0.255
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.0,0.0,3,0.0,0.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.25,0.0,3,0.3383333333333334,0.89
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.25,0.25,3,0.33066666666666666,0.859
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.25,0.5,3,0.27066666666666667,0.7
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.25,1.0,3,0.08566666666666667,0.212
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.5,0.0,3,0.42300000000000004,0.994
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.5,0.25,3,0.41933333333333334,0.988
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.5,0.5,3,0.39200000000000007,0.919
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.5,1.0,3,0.11199999999999999,0.242
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.75,0.0,3,0.4403333333333333,0.999
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.75,0.25,3,0.438,0.998
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.75,0.5,3,0.4143333333333333,0.949
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,0.75,1.0,3,0.127,0.273
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.0,0.0,3,0.4423333333333333,0.998
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.0,0.25,3,0.44733333333333336,1.0
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.0,0.5,3,0.4383333333333333,0.977
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.0,1.0,3,0.123,0.272
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.5,0.0,3,0.45166666666666666,0.999
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.5,0.25,3,0.45,0.998
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.5,0.5,3,0.4363333333333333,0.983
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,1.5,1.0,3,0.12566666666666668,0.283
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,2.0,0.0,3,0.45166666666666666,0.998
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,2.0,0.25,3,0.4503333333333333,0.999
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,2.0,0.5,3,0.45,0.991
fl3_entitlement_capped,discovery,joint_wild_cluster_rademacher,12,2.0,1.0,3,0.09999999999999999,0.213
