partition,simulator_id,prospective_cluster_count,delta,control_response_lambda,failed_gates_json,replicate_count
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",233
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",89
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",89
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",51
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",49
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",36
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",35
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",12
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",9
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",8
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",7
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",4
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",4
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""control_adjusted_contrast_pass""]",3
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",2
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
discovery,joint_gaussian_regularized_cluster,4,0.5,0.25,"[""complement_admissible_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",1
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2028
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1216
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1163
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",357
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",295
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",234
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,[],232
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",166
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",93
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",67
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",66
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",22
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",12
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""control_adjusted_contrast_pass""]",12
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",10
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",9
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",7
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",6
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",3
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
discovery,joint_gaussian_regularized_cluster,4,0.5,0.5,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1255
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1163
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",899
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",577
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",530
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",526
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",325
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",234
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,[],137
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",94
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""control_adjusted_contrast_pass""]",71
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""control_adjusted_contrast_pass"",""control_specificity_pass""]",61
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",52
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",43
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",13
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",12
discovery,joint_gaussian_regularized_cluster,4,0.5,1.0,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",8
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2526
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1541
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1155
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,[],422
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",211
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",112
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",19
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",11
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",2
discovery,joint_gaussian_regularized_cluster,4,0.75,0.0,"[""minimum_effect_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",2385
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",1519
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",1181
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,[],427
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",221
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""complement_admissible_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass""]",89
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",64
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",39
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass""]",31
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""support_available_pass"",""complement_admissible_pass"",""effect_direction_reproduced_pass"",""target_contrast_positive_pass"",""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",8
discovery,joint_gaussian_regularized_cluster,4,0.75,0.25,"[""minimum_effect_pass"",""cluster_uncertainty_pass"",""raw_statistical_threshold_pass"",""multiplicity_adjusted_threshold_pass"",""control_adjusted_contrast_pass"",""control_specificity_pass""]",7
