scenario_id,base_scenario_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,simulator_id,failure_predicate,prospective_cluster_count,minimum_attainable_exact_p,structurally_attainable,delta,control_response_lambda,replicates,overall_gate_pass_count,conditional_gate_passage_probability,monte_carlo_wilson_low,monte_carlo_wilson_high,empirically_passable,effective_resolution_attainable_count,effective_resolution_attainable_probability,support_available_pass_count,support_available_pass_probability,complement_admissible_pass_count,complement_admissible_pass_probability,effect_direction_reproduced_pass_count,effect_direction_reproduced_pass_probability,target_contrast_positive_pass_count,target_contrast_positive_pass_probability,minimum_effect_pass_count,minimum_effect_pass_probability,cluster_uncertainty_pass_count,cluster_uncertainty_pass_probability,raw_statistical_threshold_pass_count,raw_statistical_threshold_pass_probability,multiplicity_adjusted_threshold_pass_count,multiplicity_adjusted_threshold_pass_probability,control_adjusted_contrast_pass_count,control_adjusted_contrast_pass_probability,control_specificity_pass_count,control_specificity_pass_probability,mean_target_contrast,min_target_contrast,max_target_contrast,mean_target_response_from_simulated_null,min_target_response_from_simulated_null,max_target_response_from_simulated_null,mean_control_adjusted_contrast,min_control_adjusted_contrast,max_control_adjusted_contrast,mean_positive_control_adjusted_share,min_positive_control_adjusted_share,max_positive_control_adjusted_share,mean_bootstrap_ci_low,min_bootstrap_ci_low,max_bootstrap_ci_low,mean_bootstrap_positive_share,min_bootstrap_positive_share,max_bootstrap_positive_share,mean_direction_consistency,min_direction_consistency,max_direction_consistency,mean_independent_cluster_count,min_independent_cluster_count,max_independent_cluster_count,mean_raw_permutation_p,min_raw_permutation_p,max_raw_permutation_p,mean_source_template_unique_count,min_source_template_unique_count,max_source_template_unique_count,mean_source_template_reuse_fraction,min_source_template_reuse_fraction,max_source_template_reuse_fraction
CS-0a692859acfa2ef37da4ab01,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,984,0.984,836,0.836,441,0.441,441,0.441,331,0.331,0,0.0,0,0.0,0,0.0,279,0.279,365,0.365,0.16878083157152926,0.0,0.5833333333333333,0.16878083157152926,0.0,0.5833333333333333,0.08540345313601114,-0.20833333333333331,0.4166666666666667,0.6585623678646935,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.317,1.0,3.0,0.22766666666666815,0.0,0.6666666666666667
CS-0c871475b529cddf96a3f200,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,992,0.992,947,0.947,585,0.585,585,0.585,450,0.45,0,0.0,0,0.0,0,0.0,372,0.372,480,0.48,0.17000272331154673,0.0,0.5,0.17000272331154673,0.0,0.5,0.08579566085693542,-0.16666666666666666,0.4166666666666667,0.6940359477124183,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.717,1.0,4.0,0.32075,0.0,0.75
CS-6ea04e5e9a0f6abcb872aff4,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,997,0.997,986,0.986,723,0.723,723,0.723,571,0.571,0,0.0,0,0.0,0,0.0,471,0.471,613,0.613,0.1699744399338446,0.0,0.5,0.1699744399338446,0.0,0.5,0.08651424597804845,-0.14583333333333334,0.4027777777777778,0.7334235453315291,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.062,1.0,4.0,0.3875999999999959,0.19999999999999996,0.8
CS-9f07b6b4d5ede33ab166f02d,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,993,0.993,797,0.797,797,0.797,653,0.653,0,0.0,0,0.0,0,0.0,537,0.537,691,0.691,0.1696999314128944,0.0,0.41666666666666663,0.1696999314128944,0.0,0.41666666666666663,0.0840929355281207,-0.16666666666666663,0.37499999999999994,0.7592592592592593,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.303,1.0,4.0,0.44949999999999796,0.33333333333333337,0.8333333333333334
CS-72b424060e795b71d61ae85f,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,895,0.895,895,0.895,765,0.765,0,0.0,0,0.0,0,0.0,615,0.615,802,0.802,0.1710116619877466,0.0,0.4444444444444444,0.1710116619877466,0.0,0.4444444444444444,0.08548707117255516,-0.1388888888888889,0.3958333333333333,0.8067296996662959,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.606,1.0,4.0,0.54925,0.5,0.875
CS-e19de2261cf5e2037940f7b3,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,945,0.945,945,0.945,817,0.817,0,0.0,0,0.0,0,0.0,628,0.628,856,0.856,0.1688471767307745,0.027777777777777776,0.44791666666666663,0.1688471767307745,0.027777777777777776,0.44791666666666663,0.0821912180510064,-0.13095238095238093,0.3958333333333333,0.8203703703703704,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.777,2.0,4.0,0.6223000000000094,0.6,0.8
CS-0fb7173352565665845e86ac,BS-0ea9ecc769eeb0f5d5e7d5af,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,0.25,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,971,0.971,971,0.971,861,0.861,0,0.0,0,0.0,0,0.0,660,0.66,905,0.905,0.17036920935607847,0.027777777777777776,0.43333333333333335,0.17036920935607847,0.027777777777777776,0.43333333333333335,0.08338649075968849,-0.11458333333333331,0.37083333333333335,0.8558187435633368,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.875,2.0,4.0,0.6770833333333298,0.6666666666666667,0.8333333333333334
CS-8a8b78ceddd10409d0e10435,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,984,0.984,825,0.825,416,0.416,416,0.416,398,0.398,0,0.0,0,0.0,0,0.0,303,0.303,352,0.352,0.3047931583134449,0.0,0.75,0.3047931583134449,0.0,0.75,0.14036396181384242,-0.16666666666666666,0.6041666666666667,0.7589498806682577,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.282,1.0,3.0,0.23933333333333495,0.0,0.6666666666666667
CS-0cdbdbc3f32746ff03ed0306,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,993,0.993,942,0.942,579,0.579,579,0.579,563,0.563,0,0.0,0,0.0,0,0.0,443,0.443,510,0.51,0.30675081277490907,0.0,0.6944444444444444,0.30675081277490907,0.0,0.6944444444444444,0.14412411550965784,-0.25,0.5833333333333333,0.7895869191049913,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.728,1.0,4.0,0.318,0.0,0.75
CS-d520b33ad29d47499fa43050,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,997,0.997,984,0.984,696,0.696,696,0.696,682,0.682,0,0.0,0,0.0,0,0.0,546,0.546,628,0.628,0.3100953863346104,0.041666666666666664,0.6666666666666666,0.3100953863346104,0.041666666666666664,0.6666666666666666,0.14477071360153257,-0.22916666666666666,0.5625,0.8157327586206896,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.047,1.0,4.0,0.3905999999999967,0.19999999999999996,0.8
CS-7e75e8f66243c096c860fab0,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,998,0.998,992,0.992,778,0.778,778,0.778,767,0.767,0,0.0,0,0.0,0,0.0,628,0.628,717,0.717,0.30909561553841697,0.027777777777777776,0.6666666666666667,0.30909561553841697,0.027777777777777776,0.6666666666666667,0.14219597972008002,-0.25,0.5937500000000001,0.843508997429306,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.286,1.0,4.0,0.4523333333333312,0.33333333333333337,0.8333333333333334
CS-c2bea8521361414c1730db9b,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,998,0.998,878,0.878,878,0.878,871,0.871,0,0.0,0,0.0,0,0.0,738,0.738,829,0.829,0.3115052247170698,0.06944444444444445,0.6166666666666667,0.3115052247170698,0.06944444444444445,0.6166666666666667,0.14291296055248215,-0.18055555555555558,0.475,0.878132118451025,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.582,2.0,4.0,0.55225,0.5,0.75
CS-f36fa57d0e0eeba226ef24ac,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,933,0.933,933,0.933,930,0.93,0,0.0,0,0.0,0,0.0,796,0.796,895,0.895,0.3103630760986065,0.08333333333333333,0.5952380952380952,0.3103630760986065,0.08333333333333333,0.5952380952380952,0.14095831064949516,-0.18055555555555558,0.43452380952380953,0.9016613076098606,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.753,2.0,4.0,0.6247000000000095,0.6,0.8
CS-9ae035c81e61f0131f36b99c,BS-bb78dabdf033bd429a9980b0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,0.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,960,0.96,960,0.96,959,0.959,0,0.0,0,0.0,0,0.0,836,0.836,934,0.934,0.3102770293460405,0.08333333333333333,0.5833333333333334,0.3102770293460405,0.08333333333333333,0.5833333333333334,0.14139294106742023,-0.125,0.4010416666666667,0.9203125,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.865,2.0,4.0,0.6779166666666634,0.6666666666666667,0.8333333333333334
CS-2daf6019ac8bd3dbf1484d89,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,988,0.988,836,0.836,447,0.447,447,0.447,446,0.446,0,0.0,0,0.0,0,0.0,356,0.356,396,0.396,0.42375093214019355,0.08333333333333333,0.75,0.42375093214019355,0.08333333333333333,0.75,0.18521625652498144,-0.1875,0.6458333333333334,0.8104026845637584,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.328,1.0,3.0,0.22400000000000164,0.0,0.6666666666666667
CS-5a090f246f4b31f70d66f1f5,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,999,0.999,941,0.941,591,0.591,591,0.591,591,0.591,0,0.0,0,0.0,0,0.0,478,0.478,542,0.542,0.42399887196841496,0.125,0.7916666666666666,0.42399887196841496,0.125,0.7916666666666666,0.1824473585260388,-0.2361111111111111,0.625,0.8333333333333334,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.75,1.0,4.0,0.3125,0.0,0.75
CS-7b1d29dde59d74fea94cde9d,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,981,0.981,722,0.722,722,0.722,722,0.722,0,0.0,0,0.0,0,0.0,612,0.612,679,0.679,0.4276508156355795,0.10416666666666667,0.7083333333333334,0.4276508156355795,0.10416666666666667,0.7083333333333334,0.18622076023391793,-0.1875,0.5208333333333333,0.8597645429362881,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.079,1.0,4.0,0.38419999999999616,0.19999999999999996,0.8
CS-2bcb6c9633fa6035aeaadab8,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,995,0.995,802,0.802,802,0.802,802,0.802,0,0.0,0,0.0,0,0.0,694,0.694,764,0.764,0.42425706566915977,0.10416666666666667,0.8333333333333334,0.42425706566915977,0.10416666666666667,0.8333333333333334,0.1818188902743143,-0.16666666666666666,0.6111111111111112,0.8827930174563591,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.321,1.0,4.0,0.4464999999999985,0.33333333333333337,0.8333333333333334
CS-8472bef5a21c79135b7ac927,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,890,0.89,890,0.89,890,0.89,0,0.0,0,0.0,0,0.0,793,0.793,862,0.862,0.4265654538969141,0.1111111111111111,0.7916666666666667,0.4265654538969141,0.1111111111111111,0.7916666666666667,0.1835402175851614,-0.19791666666666663,0.55,0.9087078651685393,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.621,2.0,4.0,0.547375,0.5,0.75
CS-cf0e5037bc507685b8c19a15,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,939,0.939,939,0.939,939,0.939,0,0.0,0,0.0,0,0.0,854,0.854,919,0.919,0.4263961788123126,0.15277777777777776,0.8,0.4263961788123126,0.15277777777777776,0.8,0.18166133480963093,-0.09027777777777779,0.5416666666666666,0.9318423855165069,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.781,2.0,4.0,0.6219000000000091,0.6,0.8
CS-a22d26be1bfb4e3ec63d145b,BS-36275dd0a117d16dd0982de7,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,0.75,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,971,0.971,971,0.971,971,0.971,0,0.0,0,0.0,0,0.0,911,0.911,954,0.954,0.426590128270097,0.15277777777777776,0.7333333333333334,0.426590128270097,0.15277777777777776,0.7333333333333334,0.1820204552761194,-0.09027777777777779,0.5625,0.9459320288362513,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.893,2.0,4.0,0.6755833333333304,0.6666666666666667,0.8333333333333334
CS-189f3644650138f926f6acff,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,981,0.981,837,0.837,469,0.469,469,0.469,469,0.469,0,0.0,0,0.0,0,0.0,401,0.401,441,0.441,0.5231876332622605,0.16666666666666666,1.0,0.5231876332622605,0.16666666666666666,1.0,0.21042110874200418,-0.24999999999999997,0.6875,0.855543710021322,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.309,1.0,3.0,0.23033333333333492,0.0,0.6666666666666667
CS-c988f755b4d0ce1c020733bf,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,994,0.994,951,0.951,635,0.635,635,0.635,634,0.634,0,0.0,0,0.0,0,0.0,560,0.56,605,0.605,0.5244750656167976,0.08333333333333333,1.0,0.5244750656167976,0.08333333333333333,1.0,0.2127734033245846,-0.25,0.6666666666666667,0.878740157480315,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.73,1.0,4.0,0.3175,0.0,0.75
CS-cbd0605eeece753e4109d0d8,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,5,0.03125,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,998,0.998,984,0.984,738,0.738,738,0.738,738,0.738,0,0.0,0,0.0,0,0.0,676,0.676,715,0.715,0.5273355164107202,0.16666666666666666,1.0,0.5273355164107202,0.16666666666666666,1.0,0.21590823547124333,-0.19444444444444445,0.6666666666666667,0.9054878048780488,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.021,1.0,4.0,0.3957999999999963,0.19999999999999996,0.8
CS-9474dfcc844570e680eddc37,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,6,0.015625,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,992,0.992,818,0.818,818,0.818,818,0.818,0,0.0,0,0.0,0,0.0,750,0.75,791,0.791,0.5279288916055421,0.16666666666666666,0.875,0.5279288916055421,0.16666666666666666,0.875,0.21723376799782676,-0.13888888888888884,0.5625,0.9162591687041565,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.25,2.0,4.0,0.4583333333333318,0.33333333333333337,0.6666666666666667
CS-eaeedb0bfdb64f97bdc3d39c,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,8,0.00390625,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,999,0.999,907,0.907,907,0.907,907,0.907,0,0.0,0,0.0,0,0.0,846,0.846,892,0.892,0.5245449852120191,0.20833333333333334,0.8333333333333333,0.5245449852120191,0.20833333333333334,0.8333333333333333,0.21340018550602893,-0.17499999999999993,0.5694444444444444,0.9379823594266814,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.574,2.0,4.0,0.55325,0.5,0.75
CS-58adf251636b2e36db9aa412,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,10,0.0009765625,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,944,0.944,944,0.944,944,0.944,0,0.0,0,0.0,0,0.0,898,0.898,930,0.93,0.5267018512913639,0.20833333333333331,0.8229166666666667,0.5267018512913639,0.20833333333333331,0.8229166666666667,0.2146798948805042,-0.14583333333333337,0.5416666666666667,0.956832627118644,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.768,2.0,4.0,0.6232000000000096,0.6,0.8
CS-2bb220ebc48bb0e97892821f,BS-2825e630f4c5487cb997971a,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,12,0.000244140625,True,1.0,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,1000,1.0,1000,1.0,966,0.966,966,0.966,966,0.966,0,0.0,0,0.0,0,0.0,928,0.928,961,0.961,0.5257467208812959,0.2361111111111111,0.7708333333333334,0.5257467208812959,0.2361111111111111,0.7708333333333334,0.21346689156924656,-0.17708333333333337,0.49305555555555547,0.9668737060041408,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,3.865,2.0,4.0,0.6779166666666633,0.6666666666666667,0.8333333333333334
CS-becdfa746b9a39d1602e7094,BS-a3427a0f910730161bf52fa0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,3,0.125,False,1.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,983,0.983,850,0.85,453,0.453,453,0.453,453,0.453,0,0.0,0,0.0,0,0.0,406,0.406,434,0.434,0.6710816777041944,0.25,1.0,0.6710816777041944,0.25,1.0,0.24121596762325231,-0.375,0.6666666666666667,0.8714128035320088,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.311,1.0,3.0,0.22966666666666816,0.0,0.6666666666666667
CS-cdb48e978401c75eb2992ba8,BS-a3427a0f910730161bf52fa0,1dbc920edffba9363b404b4e,Cp2_vs_Cp3__stability_plus_geometry,3e971f0bc08c8189f389,Cp2_vs_Cp3,stability_plus_geometry,fl3_entitled,discovery,joint_wild_cluster_rademacher,measurement_missingness_concentration,4,0.0625,True,1.5,0.5,1000,0,0.0,2.168404344971009e-19,0.0038267584855551234,False,0,0.0,997,0.997,941,0.941,613,0.613,613,0.613,613,0.613,0,0.0,0,0.0,0,0.0,569,0.569,597,0.597,0.6706316838861699,0.25,0.9583333333333333,0.6706316838861699,0.25,0.9583333333333333,0.24461890520210222,-0.375,0.6666666666666666,0.9053833605220228,0.0,1.0,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,1.0,2.73,1.0,4.0,0.3175,0.0,0.75
