artifact_label,artifact_path,column_position,column_name,normalized_column,dtype,rows_read,non_null_rows,non_null_share,unique_non_null,uniqueness_share,candidate_roles,sample_values
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,0,path_id,path_id,str,30000,30000,1.0,15000,0.5,route_id,P37257 | P40293 | P26398
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,92,pn_path_sector_change_mean,pn_path_sector_change_mean,float64,30000,30000,1.0,74,0.0024666666666666665,,0.5 | 0.3636363636363636 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,93,pn_path_sector_change_std,pn_path_sector_change_std,float64,30000,29838,0.9946,81,0.00271465915946109,,0.5773502691896257 | 0.504524979109513 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,94,pn_path_sector_change_min,pn_path_sector_change_min,float64,30000,30000,1.0,1,3.3333333333333335e-05,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,95,pn_path_sector_change_max,pn_path_sector_change_max,float64,30000,30000,1.0,2,6.666666666666667e-05,,1.0 | 1.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,96,pn_path_sector_change_median,pn_path_sector_change_median,float64,30000,30000,1.0,3,0.0001,,0.5 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,97,pn_path_sector_change_sum,pn_path_sector_change_sum,float64,30000,30000,1.0,12,0.0004,,2.0 | 4.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,98,pn_path_sector_change_last_minus_first,pn_path_sector_change_last_minus_first,float64,30000,29838,0.9946,2,6.702862122126148e-05,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,99,pn_n_steps,pn_n_steps,int64,30000,30000,1.0,19,0.0006333333333333333,,4 | 11 | 11
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,100,pn_criticality_mean,pn_criticality_mean,float64,30000,25114,0.8371333333333333,1516,0.06036473680019113,,-0.0597505856627732 | 0.9310928394547444 | -0.1191322935129134
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,101,pn_criticality_std,pn_criticality_std,float64,30000,23343,0.7781,1411,0.060446386497022664,,0.4628743462390354 | 0.2714382483478915 | 0.4113001037503376
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,102,pn_criticality_min,pn_criticality_min,float64,30000,25114,0.8371333333333333,73,0.002906745241697858,,-0.5937975373266651 | 0.6194855042247612 | -0.872396335631713
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,103,pn_criticality_max,pn_criticality_max,float64,30000,25114,0.8371333333333333,78,0.003105837381540177,,0.2259290009667918 | 1.116126186153218 | 0.4157613102232087
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,104,pn_criticality_median,pn_criticality_median,float64,30000,25114,0.8371333333333333,321,0.012781715377876882,,0.1886167793715536 | 1.0576668279862536 | 0.0225345205856113
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,105,pn_criticality_sum,pn_criticality_sum,float64,30000,25114,0.8371333333333333,1712,0.06816914868201003,,-0.1792517569883196 | 2.793278518364233 | -0.953058348103308
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,106,pn_criticality_last_minus_first,pn_criticality_last_minus_first,float64,30000,23343,0.7781,1948,0.08345114166987962,,-0.8197265382934569 | -0.4966406819284567 | -0.5185011088249927
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,107,tortuosity_coordinate_basis,tortuosity_coordinate_basis,str,30000,30000,1.0,1,3.3333333333333335e-05,,mds1_mds2 | mds1_mds2 | mds1_mds2
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,108,path_arclength,path_arclength,float64,30000,29838,0.9946,5481,0.18369193645686707,,1.5270391421253122 | 2.9376442040530057 | 6.230912428985179
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,109,path_chord_length,path_chord_length,float64,30000,29838,0.9946,4721,0.15822106039278772,,1.0264986161472365 | 2.1904233795649475 | 5.686958396836017
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,110,path_tortuosity,path_tortuosity,float64,30000,29838,0.9946,5084,0.17038675514444668,,1.4876192895970557 | 1.3411307747438617 | 1.09564937778546
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,111,turning_abs_sum,turning_abs_sum,float64,30000,29838,0.9946,6380,0.2138213016958241,,1.6719448732015223 | 8.296997273290424 | 2.9192641441412253
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,112,turning_signed_sum,turning_signed_sum,float64,30000,29838,0.9946,7085,0.23744889067631877,,-1.6719448732015223 | 0.8920662245774298 | 0.4332243437233405
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,113,turning_number_proxy,turning_number_proxy,float64,30000,29838,0.9946,7085,0.23744889067631877,,-0.2660982911471745 | 0.1419767492068227 | 0.0689497957713119
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,114,turning_mean_abs,turning_mean_abs,float64,30000,29838,0.9946,6258,0.20973255580132716,,0.8359724366007613 | 0.9218885859211584 | 0.3243626826823583
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,115,turning_max_abs,turning_max_abs,float64,30000,29838,0.9946,585,0.01960587170721898,,1.6697485448711529 | 2.1401910285059342 | 1.174519629154286
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,116,net_displacement,net_displacement,float64,30000,29838,0.9946,4721,0.15822106039278772,,1.0264986161472365 | 2.1904233795649475 | 5.686958396836017
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,117,pd_n_nodes,pd_n_nodes,int64,30000,30000,1.0,19,0.0006333333333333333,,4 | 11 | 11
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,118,pd_n_steps,pd_n_steps,int64,30000,30000,1.0,19,0.0006333333333333333,,3 | 10 | 10
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,119,pd_min_distance_to_seam,pd_min_distance_to_seam,float64,30000,30000,1.0,112,0.0037333333333333333,,0.0 | 0.0 | 0.3198631046736771
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,120,pd_mean_distance_to_seam,pd_mean_distance_to_seam,float64,30000,30000,1.0,5141,0.17136666666666667,,0.1800755354162058 | 0.3886651022275912 | 1.045662905606424
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,121,pd_near_fraction,pd_near_fraction,float64,30000,30000,1.0,94,0.0031333333333333335,,0.5 | 0.5454545454545454 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,122,pd_mid_fraction,pd_mid_fraction,float64,30000,30000,1.0,93,0.0031,,0.5 | 0.2727272727272727 | 0.5454545454545454
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,123,pd_far_fraction,pd_far_fraction,float64,30000,30000,1.0,85,0.0028333333333333335,,0.0 | 0.1818181818181818 | 0.4545454545454545
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,124,pd_mean_criticality,pd_mean_criticality,float64,30000,25114,0.8371333333333333,1516,0.06036473680019113,,-0.0597505856627732 | 0.9310928394547444 | -0.1191322935129134
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,125,pd_max_criticality,pd_max_criticality,float64,30000,25114,0.8371333333333333,78,0.003105837381540177,,0.2259290009667918 | 1.116126186153218 | 0.4157613102232087
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,126,pd_mean_unsigned_obstruction,pd_mean_unsigned_obstruction,float64,30000,30000,1.0,3923,0.13076666666666667,,0.1231398809523809 | 0.1415945165945165 | 0.1066919191919191
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,127,pd_max_unsigned_obstruction,pd_max_unsigned_obstruction,float64,30000,30000,1.0,72,0.0024,,0.2063492063492063 | 0.2827380952380953 | 0.4166666666666667
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,128,pd_mean_absolute_holonomy,pd_mean_absolute_holonomy,float64,30000,30000,1.0,3923,0.13076666666666667,,0.1231398809523809 | 0.1415945165945165 | 0.1066919191919191
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,129,pd_mean_angle_jump_deg,pd_mean_angle_jump_deg,float64,30000,29838,0.9946,180,0.0060325759099135335,,120.0 | 72.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,130,pd_max_angle_jump_deg,pd_max_angle_jump_deg,float64,30000,29838,0.9946,5,0.0001675715530531537,,180.0 | 180.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,131,pd_n_sector_changes,pd_n_sector_changes,int64,30000,30000,1.0,12,0.0004,,2 | 4 | 0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,132,path_family,path_family,str,30000,30000,1.0,4,0.00013333333333333334,,reorganization_heavy | reorganization_heavy | settled_distant
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,133,target_path_family,target_path_family,str,30000,30000,1.0,4,0.00013333333333333334,,reorganization_heavy | reorganization_heavy | settled_distant
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,134,target_outcome_group,target_outcome_group,str,30000,14959,0.4986333333333333,2,0.0001336987766561936,,recovering | nonrecovering | recovering
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,135,target_coupling_class,target_coupling_class,str,30000,14959,0.4986333333333333,2,0.0001336987766561936,,decoupled | decoupled | decoupled
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,136,target_coupled_outcome_group,target_coupled_outcome_group,str,30000,3422,0.11406666666666666,2,0.0005844535359438924,,recovering | recovering | recovering
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,137,target_recovery_channel_structural,target_recovery_channel_structural,str,30000,3057,0.1019,2,0.0006542361792607131,,true_bounded_recovery | true_bounded_recovery | true_bounded_recovery
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,138,target_obs072_cp2_locus_false_recovery,target_obs072_cp2_locus_false_recovery,str,30000,2877,0.0959,1,0.0003475842891901286,,true_bounded_recovery | true_bounded_recovery | true_bounded_recovery
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,139,obs050_n_segments,obs050_n_segments,float64,30000,14959,0.4986333333333333,3,0.00020054816498429038,,1.0 | 1.0 | 1.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,140,obs050_coupled_share,obs050_coupled_share,float64,30000,14959,0.4986333333333333,3,0.00020054816498429038,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,141,obs050_has_nonrecovering_coupled,obs050_has_nonrecovering_coupled,float64,30000,14959,0.4986333333333333,2,0.0001336987766561936,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,142,obs072_has_locus_false_recovery,obs072_has_locus_false_recovery,float64,30000,14959,0.4986333333333333,1,6.68493883280968e-05,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,143,obs072_locus_segment_count,obs072_locus_segment_count,float64,30000,14959,0.4986333333333333,1,6.68493883280968e-05,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,144,obs072_false_recovery_segment_count,obs072_false_recovery_segment_count,float64,30000,14959,0.4986333333333333,2,0.0001336987766561936,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,145,obs072_center_exact_share,obs072_center_exact_share,float64,30000,14959,0.4986333333333333,1,6.68493883280968e-05,,1.0 | 1.0 | 1.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,146,obs050_mean_m_seam,obs050_mean_m_seam,float64,30000,14959,0.4986333333333333,1244,0.08316063908015242,,-0.1021109530046486 | 0.0408012455085485 | 0.1224219722351199
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,147,obs050_mean_m_r,obs050_mean_m_r,float64,30000,14959,0.4986333333333333,446,0.02981482719433117,,6.89999999999999 | 11.999999999999991 | 12.000000000000014
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,148,obs050_mean_distance_to_seam,obs050_mean_distance_to_seam,float64,30000,14959,0.4986333333333333,812,0.0542817033224146,,0.3479115488188813 | 0.4166878100133905 | 0.4069619098699596
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,149,obs050_min_distance_to_seam,obs050_min_distance_to_seam,float64,30000,14959,0.4986333333333333,43,0.0028745236981081623,,0.2192740106335368 | 0.3523514155480668 | 0.3078653563870039
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,150,obs050_mean_roughness,obs050_mean_roughness,float64,30000,14959,0.4986333333333333,44,0.002941373086436259,,120.0 | 60.0 | 60.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,151,obs051_mean_lambda_local_mean,obs051_mean_lambda_local_mean,float64,30000,2498,0.08326666666666667,518,0.20736589271417133,,0.5585215916477898 | 0.2571993533193297 | 0.19707484961912
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,152,obs051_mean_lambda_local_min,obs051_mean_lambda_local_min,float64,30000,2498,0.08326666666666667,498,0.19935948759007205,,0.5517872113812142 | 0.217409711665103 | 0.188351635370145
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,153,obs051_mean_lambda_local_max,obs051_mean_lambda_local_max,float64,30000,2498,0.08326666666666667,494,0.1977582065652522,,0.5652559719143654 | 0.2969889949735565 | 0.2057980638680951
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,154,obs051_mean_delta_d_mean,obs051_mean_delta_d_mean,float64,30000,2498,0.08326666666666667,517,0.20696557245796637,,2.9314083751139233 | 0.3445871420989055 | 1.2152014615752265
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,155,obs051_mean_delta_d_min,obs051_mean_delta_d_min,float64,30000,2498,0.08326666666666667,493,0.19735788630904724,,2.8179910385487 | 0.3030430699529244 | 1.1884063525800503
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,156,obs051_mean_delta_d_max,obs051_mean_delta_d_max,float64,30000,2498,0.08326666666666667,494,0.1977582065652522,,3.044825711679146 | 0.3861312142448867 | 1.2419965705704028
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,157,obs051_bounded_share_mean,obs051_bounded_share_mean,float64,30000,2498,0.08326666666666667,11,0.004403522818254604,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,158,obs051_bounded_share_min,obs051_bounded_share_min,float64,30000,2498,0.08326666666666667,6,0.0024019215372297837,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,159,obs051_bounded_share_max,obs051_bounded_share_max,float64,30000,2498,0.08326666666666667,6,0.0024019215372297837,,0.0 | 0.0 | 0.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,160,obs051_mean_d_start_mean,obs051_mean_d_start_mean,float64,30000,2498,0.08326666666666667,127,0.05084067253803042,,0.1916962316353248 | 0.5161875920769393 | 1.0145498326671067
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,161,obs051_mean_d_start_min,obs051_mean_d_start_min,float64,30000,2498,0.08326666666666667,94,0.03763010408326661,,0.1774259930851684 | 0.4760113663929793 | 0.9720102701840432
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,162,obs051_mean_d_start_max,obs051_mean_d_start_max,float64,30000,2498,0.08326666666666667,110,0.044035228182546036,,0.2059664701854813 | 0.5563638177608993 | 1.0570893951501703
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,163,obs051_mean_d_end_mean,obs051_mean_d_end_mean,float64,30000,2498,0.08326666666666667,500,0.200160128102482,,3.123104606749248 | 0.8607747341758449 | 2.2297512942423334
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,164,obs051_mean_d_end_min,obs051_mean_d_end_min,float64,30000,2498,0.08326666666666667,470,0.18815052041633307,,2.995417031633868 | 0.8594068877138238 | 2.214006840754446
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,165,obs051_mean_d_end_max,obs051_mean_d_end_max,float64,30000,2498,0.08326666666666667,478,0.19135308246597277,,3.2507921818646275 | 0.862142580637866 | 2.245495747730221
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,166,obs051_n_windows,obs051_n_windows,float64,30000,2498,0.08326666666666667,2,0.0008006405124099279,,2.0 | 2.0 | 2.0
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,167,target_recovery_channel_boundedness_strict,target_recovery_channel_boundedness_strict,str,30000,924,0.0308,2,0.0021645021645021645,,true_bounded_recovery | true_bounded_recovery | true_bounded_recovery
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,168,corpus,corpus,str,30000,30000,1.0,2,6.666666666666667e-05,regime|leakage_sensitive,C | C | C
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,169,source_root,source_root,str,30000,30000,1.0,2,6.666666666666667e-05,,outputs/corpora/C/campaigns/canonical_legacy/pipeline | outputs/corpora/C/campaigns/canonical_legacy/pipeline | outputs/corpora/C/campaigns/canonical_legacy/pipeline
obs073_feature_table,outputs/comparisons/obs073_C_vs_Cp3_v5_smoke/obs073_feature_table.csv,170,scale,scale,int64,30000,30000,1.0,1,3.3333333333333335e-05,scale,100000 | 100000 | 100000
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,0,path_id,path_id,str,30000,30000,1.0,27666,0.9222,route_id,P041 | P076 | P091
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,1,pn_node_id_x_mean,pn_node_id_x_mean,float64,30000,30000,1.0,1644,0.0548,,49.733333333333334 | 48.84615384615385 | 48.84615384615385
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,2,pn_node_id_x_std,pn_node_id_x_std,float64,30000,29849,0.9949666666666667,1501,0.05028644175684278,,10.49807238542028 | 14.633558201648212 | 14.633558201648212
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,3,pn_node_id_x_min,pn_node_id_x_min,float64,30000,30000,1.0,75,0.0025,,28.0 | 13.0 | 13.0
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,4,pn_node_id_x_max,pn_node_id_x_max,float64,30000,30000,1.0,75,0.0025,,64.0 | 66.0 | 66.0
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,5,pn_node_id_x_median,pn_node_id_x_median,float64,30000,30000,1.0,149,0.004966666666666667,,52.0 | 53.0 | 53.0
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,6,pn_node_id_x_sum,pn_node_id_x_sum,float64,30000,30000,1.0,848,0.028266666666666666,,746.0 | 635.0 | 635.0
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,7,pn_node_id_x_last_minus_first,pn_node_id_x_last_minus_first,float64,30000,29849,0.9949666666666667,148,0.004958290059968508,,34.0 | 52.0 | 52.0
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,8,pn_r_mean,pn_r_mean,float64,30000,30000,1.0,468,0.0156,,0.2366666666666666 | 0.2307692307692307 | 0.2307692307692307
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,9,pn_r_std,pn_r_std,float64,30000,29849,0.9949666666666667,614,0.02057020335689638,,0.0441857550844268 | 0.0560448538317804 | 0.0560448538317804
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,10,pn_r_min,pn_r_min,float64,30000,30000,1.0,5,0.00016666666666666666,,0.15 | 0.1 | 0.1
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,11,pn_r_max,pn_r_max,float64,30000,30000,1.0,5,0.00016666666666666666,,0.3 | 0.3 | 0.3
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,12,pn_r_median,pn_r_median,float64,30000,30000,1.0,9,0.0003,,0.25 | 0.25 | 0.25
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,13,pn_r_sum,pn_r_sum,float64,30000,30000,1.0,270,0.009,,3.55 | 2.9999999999999996 | 2.9999999999999996
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,14,pn_r_last_minus_first,pn_r_last_minus_first,float64,30000,29849,0.9949666666666667,13,0.0004355254782404771,,0.15 | 0.1999999999999999 | 0.1999999999999999
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,15,pn_alpha_mean,pn_alpha_mean,float64,30000,30000,1.0,813,0.0271,,0.1048571428571428 | 0.1124175824175823 | 0.1124175824175823
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,16,pn_alpha_std,pn_alpha_std,float64,30000,29849,0.9949666666666667,873,0.02924721096184127,,0.031983960995051 | 0.0253639133508801 | 0.0253639133508801
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,17,pn_alpha_min,pn_alpha_min,float64,30000,30000,1.0,15,0.0005,,0.0557142857142857 | 0.0728571428571428 | 0.0728571428571428
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,18,pn_alpha_max,pn_alpha_max,float64,30000,30000,1.0,15,0.0005,,0.15 | 0.1414285714285714 | 0.1414285714285714
obs073_feature_table__2,outputs/comparisons/obs073_Cp2_vs_Cp3_v5_smoke/obs073_feature_table.csv,19,pn_alpha_median,pn_alpha_median,float64,30000,30000,1.0,29,0.0009666666666666667,,0.1071428571428571 | 0.1157142857142857 | 0.1157142857142857
