artifact_label,artifact_path,unit_family,column_name,available,rows_read,non_null_rows,non_null_share,unique_units,median_rows_per_unit,largest_unit_rows,candidate_role,limitation
obs073_feature_table__10,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__11,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,27666,1.0,2,candidate_structural_partition_unit,
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__12,outputs/corpora/C/campaigns/canonical_legacy/pipeline/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__13,outputs/obs073_C0_instant_vs_Cp_v5/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__14,outputs/obs073_C_vs_Cp_v5/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__15,outputs/obs073_Cp_vs_Cp2_v5/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,15000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__16,outputs/obs073_continuous_field_groupoid_reduction_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,15000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__17,outputs/obs073_continuous_field_groupoid_reduction_v2_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,15000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__18,outputs/obs073_continuous_field_groupoid_reduction_v3_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__19,outputs/obs073_continuous_field_groupoid_reduction_v4_full/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,27666,1.0,2,candidate_structural_partition_unit,
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__20,outputs/obs073_continuous_field_groupoid_reduction_v4_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,observation_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,object_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,route_id,path_id,True,200000,200000,1.0,100000,2.0,2,candidate_structural_partition_unit,
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,transition_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,window_id,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,cohort,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,regime,corpus,True,200000,200000,1.0,2,100000.0,100000,candidate_stratification_or_support_field,
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,scale,scale,True,200000,200000,1.0,1,200000.0,200000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__21,outputs/obs073_continuous_field_groupoid_reduction_v5_full/obs073_feature_table.csv,provenance,,False,200000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,observation_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,object_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,route_id,path_id,True,30000,30000,1.0,27666,1.0,2,candidate_structural_partition_unit,
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,transition_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,window_id,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,cohort,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,regime,corpus,True,30000,30000,1.0,2,15000.0,15000,candidate_stratification_or_support_field,
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,scale,scale,True,30000,30000,1.0,1,30000.0,30000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs073_feature_table__22,outputs/obs073_continuous_field_groupoid_reduction_v5_smoke/obs073_feature_table.csv,provenance,,False,30000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,observation_id,,False,45000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,object_id,,False,45000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,route_id,path_id,True,45000,45000,1.0,15000,3.0,3,candidate_structural_partition_unit,
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,transition_id,,False,45000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,window_id,,False,45000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,cohort,,False,45000,0,0.0,0,,0,unavailable,field family not found
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,regime,corpus,True,45000,45000,1.0,3,15000.0,15000,candidate_stratification_or_support_field,
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,scale,scale,True,45000,45000,1.0,1,45000.0,45000,candidate_stratification_or_support_field,single observed level cannot support partitioning or comparison
obs074_feature_table__4,outputs/obs074_lexical_field_bridge_C_Cp_Cp2_v2_smoke/obs074_feature_table.csv,provenance,,False,45000,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,observation_id,row_id,True,168,168,1.0,168,1.0,1,candidate_observation_key,
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,object_id,object,True,168,168,1.0,8,23.0,35,candidate_structural_partition_unit,
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,route_id,,False,168,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,transition_id,,False,168,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,window_id,,False,168,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,cohort,cohort,True,168,168,1.0,6,30.0,30,candidate_stratification_or_support_field,
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,regime,,False,168,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,scale,,False,168,0,0.0,0,,0,unavailable,field family not found
rig_stability_core_geometry,outputs/rig_navigator/views/rig_stability_core_geometry.csv,provenance,,False,168,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,observation_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,object_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,route_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,transition_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,window_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,cohort,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,regime,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,scale,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_blockers,outputs/rig_registry/obs082_intervention_readiness/obs082_blockers.csv,provenance,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,observation_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,object_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,route_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,transition_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,window_id,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,cohort,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,regime,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,scale,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_candidate_intervention_hypotheses,outputs/rig_registry/obs082_intervention_readiness/obs082_candidate_intervention_hypotheses.csv,provenance,,False,0,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,observation_id,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,object_id,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,route_id,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,transition_id,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,window_id,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,cohort,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,regime,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,scale,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_failure_mode_inventory,outputs/rig_registry/obs082_intervention_readiness/obs082_failure_mode_inventory.csv,provenance,,False,29,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,observation_id,,False,5,0,0.0,0,,0,unavailable,field family not found
obs082_input_manifest,outputs/rig_registry/obs082_intervention_readiness/obs082_input_manifest.csv,object_id,,False,5,0,0.0,0,,0,unavailable,field family not found
