partition_design_id,address_id,record_id,support_id,relation,carrier,entitlement_status,partition,delta,control_response_lambda,failure_predicate,reliability_target,scenario_axis_semantics,probability_semantics,tested_cluster_grid_json,simulators_required,simulators_observed,simulator_ids_json,simulator_first_target_k_json,simulator_first_positive_k_json,robust_probability_vector_json,mean_probability_vector_json,simulator_spread_vector_json,minimum_nominal_k_reaching_target,first_robust_positive_passage_k,target_reached_by_both_simulators,simulator_target_reach_count_any_tested_k,robust_gate_passage_probability_at_selected_k,mean_gate_passage_probability_at_selected_k,simulator_probability_spread_at_selected_k,robust_final_tested_probability,mean_final_tested_probability,simulator_probability_spread_at_max_tested_k,maximum_simulator_probability_spread,material_nonmonotone_any,probability_shapes_json,trajectory_classes_json,selected_mean_effective_cluster_count_min,selected_mean_effective_cluster_count_mean,selected_nominal_support_efficiency_min,selected_nominal_support_efficiency_mean,selected_probability_effective_k_at_least_4_min,selected_probability_effective_k_at_least_6_min,selected_probability_effective_k_at_least_8_min,max_tested_mean_effective_cluster_count_min,max_tested_mean_effective_cluster_count_mean,max_tested_nominal_support_efficiency_min,max_tested_nominal_support_efficiency_mean,max_tested_probability_effective_k_at_least_4_min,max_tested_probability_effective_k_at_least_6_min,max_tested_probability_effective_k_at_least_8_min,design_class,design_action,candidate_eligible_partition,within_tested_support_envelope,extrapolation_beyond_tested_k_prohibited,partition_pooling_prohibited
PD-5ea4dfd4e52004046c15df5e,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.956,""12"":0.987,""3"":0.0,""4"":0.198,""5"":0.479,""6"":0.669,""8"":0.895}","{""10"":0.9604999999999999,""12"":0.9875,""3"":0.0,""4"":0.20550000000000002,""5"":0.48,""6"":0.6795,""8"":0.908}","{""10"":0.009000000000000008,""12"":0.0010000000000000009,""3"":0.0,""4"":0.014999999999999986,""5"":0.0020000000000000018,""6"":0.020999999999999908,""8"":0.026000000000000023}",10.0,4.0,True,2,0.956,0.9604999999999999,0.009000000000000008,0.987,0.9875,0.0010000000000000009,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",7.421,7.4785,0.7421,0.7478499999999999,0.993,0.902,0.513,8.921,8.9995,0.7434166666666666,0.7499583333333333,1.0,0.983,0.821,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-ed16942bc196a928aa4ee8a1,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":6,""joint_wild_cluster_rademacher"":6}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.865,""12"":0.902,""3"":0.0,""4"":0.17,""5"":0.419,""6"":0.601,""8"":0.798}","{""10"":0.878,""12"":0.9105000000000001,""3"":0.0,""4"":0.174,""5"":0.4315,""6"":0.609,""8"":0.805}","{""10"":0.026000000000000023,""12"":0.017000000000000015,""3"":0.0,""4"":0.00799999999999998,""5"":0.025000000000000022,""6"":0.016000000000000014,""8"":0.014000000000000012}",6.0,4.0,True,2,0.601,0.609,0.016000000000000014,0.902,0.9105000000000001,0.017000000000000015,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",4.472,4.507,0.7453333333333334,0.7511666666666668,0.817,0.182,0.0,8.992,9.0155,0.7493333333333334,0.7512916666666667,1.0,0.985,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-5dd5857ecad5b8227cd74762,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":10,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.865,""12"":0.902,""3"":0.0,""4"":0.17,""5"":0.419,""6"":0.601,""8"":0.798}","{""10"":0.878,""12"":0.9105000000000001,""3"":0.0,""4"":0.174,""5"":0.4315,""6"":0.609,""8"":0.805}","{""10"":0.026000000000000023,""12"":0.017000000000000015,""3"":0.0,""4"":0.00799999999999998,""5"":0.025000000000000022,""6"":0.016000000000000014,""8"":0.014000000000000012}",10.0,4.0,True,2,0.865,0.878,0.026000000000000023,0.902,0.9105000000000001,0.017000000000000015,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",7.476,7.5024999999999995,0.7476,0.7502500000000001,0.995,0.912,0.518,8.992,9.0155,0.7493333333333334,0.7512916666666667,1.0,0.985,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-5c070ffc4360238062af662a,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,0.5,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":12,""joint_wild_cluster_rademacher"":12}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.865,""12"":0.902,""3"":0.0,""4"":0.17,""5"":0.419,""6"":0.601,""8"":0.798}","{""10"":0.878,""12"":0.9105000000000001,""3"":0.0,""4"":0.174,""5"":0.4315,""6"":0.609,""8"":0.805}","{""10"":0.026000000000000023,""12"":0.017000000000000015,""3"":0.0,""4"":0.00799999999999998,""5"":0.025000000000000022,""6"":0.016000000000000014,""8"":0.014000000000000012}",12.0,4.0,True,2,0.902,0.9105000000000001,0.017000000000000015,0.902,0.9105000000000001,0.017000000000000015,0.026000000000000023,False,"[""observed_non_decreasing""]","[""early_passable""]",8.992,9.0155,0.7493333333333334,0.7512916666666667,1.0,0.985,0.839,8.992,9.0155,0.7493333333333334,0.7512916666666667,1.0,0.985,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-9efba16d6a6ea942cf1e39fc,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,1.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.254,""12"":0.229,""3"":0.0,""4"":0.066,""5"":0.145,""6"":0.215,""8"":0.257}","{""10"":0.2605,""12"":0.2355,""3"":0.0,""4"":0.0765,""5"":0.16399999999999998,""6"":0.222,""8"":0.267}","{""10"":0.013000000000000012,""12"":0.012999999999999984,""3"":0.0,""4"":0.02099999999999999,""5"":0.038000000000000006,""6"":0.014000000000000012,""8"":0.020000000000000018}",,4.0,False,0,,,,0.229,0.2355,0.012999999999999984,0.038000000000000006,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.995,9.0045,0.7495833333333333,0.750375,1.0,0.979,0.836,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-c8220fb655418edf4cbfb149,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,1.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.254,""12"":0.229,""3"":0.0,""4"":0.066,""5"":0.145,""6"":0.215,""8"":0.257}","{""10"":0.2605,""12"":0.2355,""3"":0.0,""4"":0.0765,""5"":0.16399999999999998,""6"":0.222,""8"":0.267}","{""10"":0.013000000000000012,""12"":0.012999999999999984,""3"":0.0,""4"":0.02099999999999999,""5"":0.038000000000000006,""6"":0.014000000000000012,""8"":0.020000000000000018}",,4.0,False,0,,,,0.229,0.2355,0.012999999999999984,0.038000000000000006,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.995,9.0045,0.7495833333333333,0.750375,1.0,0.979,0.836,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-6d13d370693d21afda2a1327,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.5,1.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":null,""joint_wild_cluster_rademacher"":null}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.254,""12"":0.229,""3"":0.0,""4"":0.066,""5"":0.145,""6"":0.215,""8"":0.257}","{""10"":0.2605,""12"":0.2355,""3"":0.0,""4"":0.0765,""5"":0.16399999999999998,""6"":0.222,""8"":0.267}","{""10"":0.013000000000000012,""12"":0.012999999999999984,""3"":0.0,""4"":0.02099999999999999,""5"":0.038000000000000006,""6"":0.014000000000000012,""8"":0.020000000000000018}",,4.0,False,0,,,,0.229,0.2355,0.012999999999999984,0.038000000000000006,True,"[""materially_nonmonotone"",""minor_nonmonotonicity_within_tolerance""]","[""early_passable""]",,,,,,,,8.995,9.0045,0.7495833333333333,0.750375,1.0,0.979,0.836,robust_passage_below_target,outside_tested_reliability_envelope_no_extrapolation,False,False,True,True
PD-82749d8550648dfef2c5768d,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.0,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":5,""joint_wild_cluster_rademacher"":5}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.985,""12"":0.999,""3"":0.0,""4"":0.263,""5"":0.562,""6"":0.773,""8"":0.954}","{""10"":0.9895,""12"":0.999,""3"":0.0,""4"":0.2685,""5"":0.5625,""6"":0.7795000000000001,""8"":0.9595}","{""10"":0.009000000000000008,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.0009999999999998899,""6"":0.013000000000000012,""8"":0.01100000000000001}",5.0,4.0,True,2,0.562,0.5625,0.0009999999999998899,0.999,0.999,0.0,0.013000000000000012,False,"[""observed_non_decreasing""]","[""early_passable""]",3.732,3.742,0.7464000000000001,0.7484,0.617,0.0,0.0,8.982,9.007,0.7484999999999999,0.7505833333333334,0.999,0.986,0.844,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-963c5a6a478facc68337c31d,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.0,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.985,""12"":0.999,""3"":0.0,""4"":0.263,""5"":0.562,""6"":0.773,""8"":0.954}","{""10"":0.9895,""12"":0.999,""3"":0.0,""4"":0.2685,""5"":0.5625,""6"":0.7795000000000001,""8"":0.9595}","{""10"":0.009000000000000008,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.0009999999999998899,""6"":0.013000000000000012,""8"":0.01100000000000001}",8.0,4.0,True,2,0.954,0.9595,0.01100000000000001,0.999,0.999,0.0,0.013000000000000012,False,"[""observed_non_decreasing""]","[""early_passable""]",6.01,6.0175,0.75125,0.7521875,0.967,0.685,0.103,8.982,9.007,0.7484999999999999,0.7505833333333334,0.999,0.986,0.844,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-a16e2e5e3fbbfe643082e60c,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.0,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.985,""12"":0.999,""3"":0.0,""4"":0.263,""5"":0.562,""6"":0.773,""8"":0.954}","{""10"":0.9895,""12"":0.999,""3"":0.0,""4"":0.2685,""5"":0.5625,""6"":0.7795000000000001,""8"":0.9595}","{""10"":0.009000000000000008,""12"":0.0,""3"":0.0,""4"":0.01100000000000001,""5"":0.0009999999999998899,""6"":0.013000000000000012,""8"":0.01100000000000001}",8.0,4.0,True,2,0.954,0.9595,0.01100000000000001,0.999,0.999,0.0,0.013000000000000012,False,"[""observed_non_decreasing""]","[""early_passable""]",6.01,6.0175,0.75125,0.7521875,0.967,0.685,0.103,8.982,9.007,0.7484999999999999,0.7505833333333334,0.999,0.986,0.844,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-e518c16565ed48437c9b6f63,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.25,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":5,""joint_wild_cluster_rademacher"":5}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.991,""12"":0.997,""3"":0.0,""4"":0.245,""5"":0.547,""6"":0.766,""8"":0.952}","{""10"":0.9915,""12"":0.9975,""3"":0.0,""4"":0.26349999999999996,""5"":0.5660000000000001,""6"":0.78,""8"":0.9535}","{""10"":0.0010000000000000009,""12"":0.0010000000000000009,""3"":0.0,""4"":0.03699999999999998,""5"":0.03799999999999992,""6"":0.028000000000000025,""8"":0.0030000000000000027}",5.0,4.0,True,2,0.547,0.5660000000000001,0.03799999999999992,0.997,0.9975,0.0010000000000000009,0.03799999999999992,False,"[""observed_non_decreasing""]","[""early_passable""]",3.723,3.752,0.7445999999999999,0.7504,0.624,0.0,0.0,8.999,9.0275,0.7499166666666667,0.7522916666666666,1.0,0.988,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-611b9188f6cb33bb38308626,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.25,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.991,""12"":0.997,""3"":0.0,""4"":0.245,""5"":0.547,""6"":0.766,""8"":0.952}","{""10"":0.9915,""12"":0.9975,""3"":0.0,""4"":0.26349999999999996,""5"":0.5660000000000001,""6"":0.78,""8"":0.9535}","{""10"":0.0010000000000000009,""12"":0.0010000000000000009,""3"":0.0,""4"":0.03699999999999998,""5"":0.03799999999999992,""6"":0.028000000000000025,""8"":0.0030000000000000027}",8.0,4.0,True,2,0.952,0.9535,0.0030000000000000027,0.997,0.9975,0.0010000000000000009,0.03799999999999992,False,"[""observed_non_decreasing""]","[""early_passable""]",5.987,6.0245,0.748375,0.7530625,0.969,0.661,0.115,8.999,9.0275,0.7499166666666667,0.7522916666666666,1.0,0.988,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-29eb40f6b1d4b99267832887,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.25,measurement_missingness_concentration,0.9,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.991,""12"":0.997,""3"":0.0,""4"":0.245,""5"":0.547,""6"":0.766,""8"":0.952}","{""10"":0.9915,""12"":0.9975,""3"":0.0,""4"":0.26349999999999996,""5"":0.5660000000000001,""6"":0.78,""8"":0.9535}","{""10"":0.0010000000000000009,""12"":0.0010000000000000009,""3"":0.0,""4"":0.03699999999999998,""5"":0.03799999999999992,""6"":0.028000000000000025,""8"":0.0030000000000000027}",8.0,4.0,True,2,0.952,0.9535,0.0030000000000000027,0.997,0.9975,0.0010000000000000009,0.03799999999999992,False,"[""observed_non_decreasing""]","[""early_passable""]",5.987,6.0245,0.748375,0.7530625,0.969,0.661,0.115,8.999,9.0275,0.7499166666666667,0.7522916666666666,1.0,0.988,0.839,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-e7aed5d5d9db301203f97864,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.5,measurement_missingness_concentration,0.5,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":6,""joint_wild_cluster_rademacher"":5}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.928,""12"":0.949,""3"":0.0,""4"":0.25,""5"":0.491,""6"":0.69,""8"":0.874}","{""10"":0.9295,""12"":0.9524999999999999,""3"":0.0,""4"":0.2515,""5"":0.509,""6"":0.701,""8"":0.881}","{""10"":0.0030000000000000027,""12"":0.007000000000000006,""3"":0.0,""4"":0.0030000000000000027,""5"":0.03600000000000003,""6"":0.02200000000000002,""8"":0.014000000000000012}",6.0,4.0,True,2,0.69,0.701,0.02200000000000002,0.949,0.9524999999999999,0.007000000000000006,0.03600000000000003,False,"[""observed_non_decreasing""]","[""early_passable""]",4.494,4.5245,0.749,0.7540833333333333,0.823,0.177,0.0,8.982,9.0025,0.7484999999999999,0.7502083333333334,0.999,0.985,0.831,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
PD-af195829f8bcf0fa53d234bd,03ef63db7584762143dc3914,three_way__no_window,114bd7932e0008f8ef79,three_way,no_window,fl3_entitlement_capped,discovery,0.75,0.5,measurement_missingness_concentration,0.8,simulated stress-test axes; not observed facts or operationally selectable campaign properties,frozen conditional gate-passage probability,"[3,4,5,6,8,10,12]",2,2,"[""joint_gaussian_regularized_cluster"",""joint_wild_cluster_rademacher""]","{""joint_gaussian_regularized_cluster"":8,""joint_wild_cluster_rademacher"":8}","{""joint_gaussian_regularized_cluster"":4,""joint_wild_cluster_rademacher"":4}","{""10"":0.928,""12"":0.949,""3"":0.0,""4"":0.25,""5"":0.491,""6"":0.69,""8"":0.874}","{""10"":0.9295,""12"":0.9524999999999999,""3"":0.0,""4"":0.2515,""5"":0.509,""6"":0.701,""8"":0.881}","{""10"":0.0030000000000000027,""12"":0.007000000000000006,""3"":0.0,""4"":0.0030000000000000027,""5"":0.03600000000000003,""6"":0.02200000000000002,""8"":0.014000000000000012}",8.0,4.0,True,2,0.874,0.881,0.014000000000000012,0.949,0.9524999999999999,0.007000000000000006,0.03600000000000003,False,"[""observed_non_decreasing""]","[""early_passable""]",5.977,6.0105,0.747125,0.7513125,0.972,0.663,0.095,8.982,9.0025,0.7484999999999999,0.7502083333333334,0.999,0.985,0.831,robust_target_reached,candidate_within_tested_envelope,True,True,True,True
